age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
37,4.0,0,1.0,0,0.041220923209084444,1,0,1.0,13,8,0.3785123966942149,6,0.0,0,,1
35,1.0,1,2.0,0,0.04877786875343955,1,0,,9,5,0.06115702479338843,1,0.0,0,,0
43,0.0,0,1.0,0,0.09014644098736929,1,0,1.0,12,11,0.23239669421487602,2,0.11238532110091744,2,2.0,1
28,2.0,1,1.0,0,0.044576582864659535,1,0,1.0,15,5,0.06347107438016529,1,0.0,0,,0
32,2.0,1,1.0,0,0.05438853169756111,1,0,,9,5,0.055206611570247935,1,0.0,0,,0
26,0.0,0,1.0,0,0.052818082978751964,0,0,1.0,28,1,0.4783471074380165,2,0.0,0,,1
35,0.0,1,1.0,0,0.046509442826270786,1,0,,2,6,0.18479338842975207,1,0.0,0,,1
35,4.0,0,1.0,0,0.044496047032925735,0,0,1.0,11,8,0.07768595041322314,4,0.0,0,,0
39,2.0,1,1.0,0,0.06378437873317137,1,0,0.0,28,7,0.0228099173553719,6,0.0,0,,0
42,2.0,1,1.0,0,0.06448235594153098,1,0,1.0,6,5,0.06578512396694215,2,0.3841743119266055,2,0.0,0
32,4.0,0,1.0,0,0.1304009342156481,1,0,1.0,6,5,0.05090909090909091,1,0.1926605504587156,1,2.0,0
30,0.0,1,1.0,0,0.06071059448866458,0,0,1.0,9,7,0.031735537190082645,4,0.0,0,,0
26,1.0,0,2.0,0,0.046106763667601774,0,1,1.0,8,7,0.051570247933884296,1,0.0,0,,0
30,7.0,0,1.0,0,0.04446920175568113,1,0,1.0,19,11,0.2171900826446281,1,0.0,0,,0
32,1.0,1,2.0,0,0.04530140535026375,1,0,1.0,14,5,0.053553719008264465,1,0.0,0,,0
47,0.0,1,1.0,0,0.08920685628380827,1,1,1.0,29,7,0.03636363636363636,2,0.0,0,,0
33,4.0,1,2.0,0,0.27254667722580905,1,0,,29,5,0.01785123966942149,1,0.0,0,,0
57,2.0,1,0.0,0,0.04477792244399404,1,0,0.0,31,7,0.006942148760330578,8,0.0,0,,0
35,6.0,1,1.0,0,0.04446920175568113,1,0,1.0,7,5,0.038677685950413224,2,0.0,0,,0
53,4.0,1,2.0,0,0.12597146347028898,0,1,,16,6,0.07338842975206611,4,0.0,0,,0
24,9.0,0,1.0,0,0.049381887491443066,0,1,,16,5,0.07603305785123966,2,0.0,0,,0
54,1.0,1,2.0,0,0.04446920175568113,0,1,1.0,10,7,0.027768595041322314,1,0.0,0,,0
31,1.0,1,2.0,0,0.06249580542543053,1,1,,21,5,0.026776859504132233,1,0.0,0,,0
41,5.0,1,1.0,0,0.07272385605562341,1,0,1.0,18,11,0.04297520661157025,1,0.0,0,,0
44,,1,1.0,0,0.07559630072079569,0,0,1.0,4,8,0.08165289256198346,3,0.0,0,,0
35,0.0,0,1.0,0,0.04493899410746165,1,0,1.0,14,5,0.04892561983471074,1,0.0,0,,0
30,1.0,1,2.0,0,0.056240855827438554,0,0,1.0,13,8,0.06545454545454546,1,0.0963302752293578,5,0.0,0
43,2.0,0,0.0,0,0.04487188091435014,1,0,,30,5,0.12396694214876033,17,0.0,0,,0
51,5.0,1,1.0,1,0.016523268144051757,0,1,1.0,28,7,0.03933884297520661,6,0.0,0,,0
60,9.0,1,1.0,0,0.04566381659306586,0,0,1.0,30,4,0.05024793388429752,2,0.0,0,,0
43,3.0,1,1.0,0,0.04586515617240037,0,0,,17,6,0.1084297520661157,1,0.0,0,,0
31,1.0,1,2.0,0,0.06795881934470678,1,0,0.0,14,5,0.028429752066115702,3,0.0,0,,0
56,1.0,1,0.0,0,0.05483147877209702,1,0,0.0,20,11,0.09487603305785124,1,0.0,0,,0
42,4.0,1,1.0,0,0.058536127031851924,1,0,0.0,6,2,0.00628099173553719,2,0.0,0,,0
52,5.0,1,0.0,0,0.05241540382008295,0,0,1.0,21,7,0.039008264462809916,2,0.0,0,,0
40,4.0,1,1.0,0,0.04446920175568113,1,1,1.0,26,7,0.033388429752066115,2,0.19839449541284404,1,0.0,0
36,0.0,1,1.0,0,0.08559616649440947,1,0,0.0,11,5,0.3765289256198347,4,0.0,0,,0
40,0.0,1,0.0,0,0.04491214883021705,0,0,,26,5,0.02181818181818182,3,0.0,0,,0
46,2.0,1,1.0,0,0.04446920175568113,1,0,1.0,8,5,0.0859504132231405,2,0.0,0,,0
32,6.0,0,1.0,0,0.06660313284385444,0,0,1.0,27,5,0.06611570247933884,2,0.0,0,,0
31,8.0,0,2.0,0,0.04832149904028134,1,0,1.0,19,11,0.05884297520661157,1,0.0,0,,0
41,4.0,1,1.0,0,0.04446920175568113,1,0,1.0,17,11,0.1262809917355372,2,0.0,0,,0
58,8.0,1,0.0,0,0.05009328733842499,0,1,,5,6,0.09619834710743802,3,0.0,0,,0
36,0.0,1,1.0,0,0.047918819881612326,1,0,1.0,12,5,0.027107438016528925,2,0.0,0,,0
52,4.0,1,1.0,0,0.046053073113112575,0,0,1.0,28,8,0.003966942148760331,20,0.0,0,,0
42,1.0,1,2.0,0,0.04783828404987853,0,0,1.0,20,8,0.13520661157024794,2,0.0,0,,0
32,1.0,0,2.0,0,0.06770378921088308,1,1,,29,5,0.10545454545454545,3,0.0,0,,0
62,1.0,1,2.0,0,0.04446920175568113,0,0,1.0,13,10,0.02446280991735537,3,0.0,0,,0
31,4.0,0,2.0,0,0.04477792244399404,0,0,1.0,25,8,0.038677685950413224,3,0.0,0,,0
41,2.0,0,1.0,1,0.039288063247473186,0,1,1.0,20,11,0.15636363636363637,1,0.0,0,,1
34,3.0,1,2.0,0,0.11826686890108858,0,0,1.0,19,11,0.08628099173553719,1,0.0,0,,0
44,1.0,0,2.0,0,0.11242802110038791,0,0,1.0,27,10,0.1368595041322314,2,0.0,0,,1
42,2.0,1,0.0,0,0.13897800029529805,1,0,1.0,28,7,0.1262809917355372,4,0.0,0,,0
37,5.0,0,1.0,0,0.053247607414665575,0,0,,19,5,0.19504132231404958,2,0.0,0,,0
47,1.0,1,2.0,0,0.06983798875182884,0,0,1.0,8,7,0.05190082644628099,1,0.0,0,,0
32,0.0,1,1.0,0,0.07668353444920202,1,1,1.0,5,2,0.14743801652892563,3,0.0,0,,0
46,2.0,1,1.0,0,0.05143555120065502,1,0,1.0,25,8,0.07041322314049586,6,0.0,0,,0
39,4.0,0,2.0,0,0.060442141716218575,0,0,1.0,8,8,0.04363636363636364,1,0.0,0,,0
28,0.0,0,1.0,0,0.047542986000187915,1,0,,9,5,0.10512396694214876,1,0.0,0,,0
26,7.0,0,1.0,0,0.04719399739600811,0,0,1.0,16,11,0.03305785123966942,1,0.22591743119266056,1,0.0,0
52,4.0,1,1.0,0,0.0688715587710232,0,1,1.0,17,11,0.06115702479338843,2,0.12844036697247707,4,0.0,0
42,0.0,1,1.0,0,0.06177098293982631,0,0,1.0,15,7,0.08132231404958677,4,0.47706422018348627,2,0.0,1
33,4.0,1,2.0,0,0.044992684661950846,0,0,1.0,19,8,0.03933884297520661,5,0.0,0,,0
73,9.0,1,0.0,0,0.055153622099032226,0,0,1.0,23,10,0.13983471074380166,1,0.2098623853211009,2,0.0,1
35,6.0,0,1.0,0,0.04523429215715225,0,1,1.0,8,7,0.20760330578512395,2,0.0,0,,0
40,1.0,1,2.0,0,0.06524744634300211,1,0,1.0,13,4,0.03206611570247934,3,0.0,0,,0
51,4.0,1,1.0,0,0.046039650474490275,0,0,1.0,24,8,0.15305785123966942,2,0.10206422018348624,4,1.0,1
37,6.0,0,1.0,0,0.04446920175568113,1,0,1.0,16,4,0.21024793388429752,2,0.0,0,,0
39,1.0,1,2.0,0,0.053744245043690686,1,1,1.0,16,4,0.16958677685950413,1,0.29357798165137616,1,0.0,0
28,2.0,1,1.0,0,0.04532825062750836,1,0,,13,5,0.051570247933884296,3,0.0,0,,0
49,4.0,1,2.0,0,0.04446920175568113,1,0,1.0,12,6,0.0571900826446281,3,0.0,0,,0
36,6.0,1,1.0,0,0.05731466691722259,1,0,,21,5,0.06677685950413223,1,0.0,0,,0
45,4.0,1,1.0,0,0.046053073113112575,1,0,,7,5,0.06743801652892562,2,0.0,0,,0
29,4.0,0,2.0,0,0.047395336975342615,1,0,1.0,12,4,0.05454545454545454,1,0.0,0,,0
35,1.0,1,1.0,0,0.054187192118226604,1,0,1.0,14,7,0.09355371900826447,2,0.47706422018348627,1,0.0,1
35,8.0,1,2.0,0,0.04473765452812714,1,1,1.0,17,7,0.1656198347107438,3,0.0,0,,0
30,2.0,1,1.0,0,0.044093367874256724,1,0,1.0,18,5,0.09256198347107437,2,0.42660550458715596,1,0.0,0
46,2.0,1,0.0,0,0.05339525643951088,0,0,1.0,30,1,0.02809917355371901,4,0.2706422018348624,2,0.0,0
25,7.0,0,2.0,0,0.044536314948792635,0,0,1.0,29,9,0.044297520661157025,1,0.0,0,,0
36,1.0,1,2.0,0,0.05688514248130898,0,0,1.0,14,12,0.10479338842975207,3,0.21788990825688073,4,2.0,1
42,2.0,1,0.0,0,0.07828082844525577,1,0,,15,5,0.08528925619834711,4,0.0,0,,0
57,6.0,1,1.0,0,0.09717990362545469,0,0,1.0,13,10,0.01884297520661157,1,0.0,0,,0
42,1.0,1,2.0,0,0.049851679843223584,1,0,1.0,24,7,0.07041322314049586,9,0.0,0,,0
29,1.0,1,2.0,0,0.052267754795237646,1,1,1.0,14,7,0.06214876033057851,2,0.0,0,,0
36,4.0,1,2.0,0,0.06228104320747373,0,0,1.0,29,10,0.05619834710743802,2,0.0,0,,0
31,0.0,1,1.0,0,0.08798539616917894,0,0,,25,6,0.09520661157024793,2,0.0,0,,0
59,4.0,1,0.0,0,0.08692500771801721,1,0,,29,5,0.07801652892561983,2,0.0,0,,0
50,0.0,1,1.0,0,0.04489872619159475,0,0,1.0,4,8,0.09190082644628099,2,0.0,0,,0
47,6.0,1,1.0,0,0.04863021972859425,1,1,0.0,14,8,0.040991735537190085,6,0.0,0,,0
46,8.0,1,0.0,0,0.04446920175568113,0,0,0.0,2,2,0.05190082644628099,1,0.0,0,,0
26,2.0,0,0.0,0,0.04654971074213769,1,0,1.0,29,1,0.09487603305785124,1,0.2809633027522936,4,0.0,0
31,0.0,0,1.0,0,0.19729936510919316,1,0,1.0,20,11,0.11636363636363636,1,0.0,0,,0
30,0.0,1,2.0,0,0.06299244305445564,1,0,,21,5,0.09586776859504133,2,0.0,0,,0
47,2.0,0,,0,0.07726070790996094,0,0,,18,6,0.13818181818181818,1,0.0,0,,0
23,4.0,0,2.0,0,0.05962336076025825,1,0,,28,5,0.26512396694214874,1,0.0,0,,1
44,0.0,0,0.0,0,0.10127380840525631,0,0,,16,6,0.07371900826446282,1,0.0,0,,0
42,3.0,1,1.0,0,0.1191527630501604,0,0,1.0,17,11,0.18380165289256198,2,0.0,0,,0
32,0.0,0,1.0,0,0.03907330102951638,1,0,1.0,17,4,0.04330578512396694,1,0.0,0,,0
28,6.0,0,1.0,0,0.06222735265298452,1,0,,3,6,0.11801652892561984,1,0.0,0,,0
57,9.0,1,0.0,0,0.06625414423967464,1,1,1.0,18,7,0.08,1,0.0,0,,0
38,4.0,1,2.0,0,0.05845559120011812,1,0,1.0,4,2,0.1371900826446281,2,0.0,0,,0
22,7.0,0,1.0,0,0.07786472664796446,0,0,1.0,8,11,0.14710743801652892,2,0.04472477064220184,10,1.0,1
54,6.0,1,1.0,0,0.056079784163970955,1,0,1.0,17,11,0.022148760330578512,1,0.0,0,,0
32,4.0,1,2.0,0,0.03033516328639884,1,0,1.0,21,7,0.11669421487603306,3,0.0,0,,0
32,1.0,1,2.0,0,0.06684474033905585,1,0,1.0,18,11,0.05289256198347107,2,0.20642201834862386,3,0.0,0
59,6.0,1,1.0,0,0.057556274412423995,1,0,,15,5,0.0856198347107438,4,0.0,0,,0
45,4.0,1,1.0,0,0.07897880565361538,0,0,,18,6,0.04694214876033058,2,0.0,0,,0
53,,1,0.0,0,0.054294573227205004,0,0,1.0,27,10,0.24958677685950414,2,0.0,0,,1
50,6.0,1,1.0,0,0.054791210856230115,0,0,1.0,28,7,0.022479338842975205,2,0.41743119266055045,4,0.0,0
34,4.0,1,1.0,0,0.042643722903048284,1,1,1.0,12,8,0.04198347107438016,2,0.0,0,,0
35,6.0,1,1.0,0,0.09327391578636528,0,1,1.0,21,11,0.26578512396694215,2,0.0,0,,1
30,1.0,1,2.0,0,0.05696567831304278,0,0,1.0,17,7,0.38975206611570246,1,0.0,0,,0
62,8.0,1,1.0,0,0.05205299257728084,0,0,1.0,4,9,0.03933884297520661,3,0.0,0,,0
40,2.0,1,1.0,0,0.04810673682232453,1,0,,29,5,0.15834710743801653,2,0.0,0,,0
26,3.0,0,2.0,0,0.05994550408719346,0,0,1.0,4,5,0.07735537190082645,3,0.0,0,,0
34,1.0,1,2.0,0,0.04348934913625321,1,0,1.0,11,7,0.028429752066115702,1,0.0,0,,0
50,,1,,0,0.05195903410692474,0,0,1.0,9,7,0.15206611570247933,1,0.7844036697247706,6,0.0,1
31,,1,2.0,0,0.04630810324693628,0,0,1.0,22,8,0.1259504132231405,9,0.0,0,,0
35,4.0,1,1.0,0,0.05386504879129139,1,0,,23,5,0.07801652892561983,2,0.0,0,,0
55,9.0,1,0.0,0,0.031502932846538975,0,1,1.0,14,5,0.03305785123966942,1,0.0,0,,0
34,6.0,1,1.0,0,0.04575777506342197,0,0,1.0,29,8,0.03471074380165289,2,0.0,0,,0
58,9.0,1,0.0,0,0.09825371471523872,0,0,1.0,30,11,0.19636363636363635,4,0.0,0,,0
50,1.0,0,2.0,0,0.05207983785452544,1,0,,16,5,0.08925619834710743,8,0.0,0,,0
31,4.0,0,1.0,0,0.045006107300573146,0,0,1.0,7,8,0.03933884297520661,2,0.0,0,,0
47,6.0,1,1.0,0,0.04629468060831398,0,1,1.0,23,7,0.02181818181818182,1,0.0,0,,0
38,3.0,0,2.0,0,0.05677776137233057,1,0,,23,5,0.08462809917355373,1,0.0,0,,0
46,1.0,0,2.0,0,0.05242882645870525,1,0,1.0,29,1,0.06148760330578512,3,0.0,0,,0
42,2.0,1,0.0,0,0.05124763425994282,1,0,,14,5,0.1709090909090909,2,0.0,0,,0
34,2.0,1,1.0,0,0.07858954913356868,1,0,1.0,14,5,0.07404958677685951,1,0.0,0,,0
37,1.0,1,2.0,0,0.11634743157809962,0,0,0.0,17,2,0.15272727272727274,4,0.0,0,,1
38,7.0,0,2.0,0,0.05530127112387753,0,0,1.0,27,2,0.023140495867768594,2,0.0,0,,0
59,9.0,1,1.0,0,0.17837344465174965,1,0,,29,5,0.017520661157024792,2,0.0,0,,0
32,6.0,1,1.0,0,0.04446920175568113,0,0,1.0,30,1,0.03801652892561983,3,0.0,0,,0
55,1.0,1,2.0,0,0.051717426611723336,0,0,1.0,19,11,0.03966942148760331,2,0.0,0,,0
35,2.0,1,1.0,0,0.04822754056992524,1,1,1.0,31,7,0.020165289256198347,50,0.0,0,,0
56,1.0,1,2.0,0,0.04367726607696541,0,1,1.0,28,7,0.040661157024793386,6,0.0,0,,0
27,6.0,1,1.0,1,0.03752969758795184,1,0,1.0,14,7,0.05553719008264463,3,0.0,0,,0
42,0.0,0,1.0,0,0.07954255647575201,1,0,1.0,30,7,0.05619834710743802,6,0.0,0,,0
42,7.0,1,,0,0.04437524328532503,0,0,0.0,31,7,0.012231404958677685,6,0.0,0,,0
41,2.0,1,0.0,0,0.04446920175568113,1,0,,30,5,0.07537190082644628,3,0.0,0,,0
53,9.0,1,1.0,1,0.041784674031221054,0,1,,6,6,0.05190082644628099,1,0.0,0,,0
67,9.0,1,0.0,0,0.0753546932255943,0,0,1.0,16,4,0.03966942148760331,1,0.0,0,,0
53,8.0,1,0.0,0,0.04586515617240037,0,1,,5,6,0.23041322314049587,1,0.0,0,,1
33,2.0,1,0.0,0,0.047032925732540504,1,0,,9,5,0.05223140495867769,2,0.0,0,,0
31,4.0,0,,0,0.05378451295955759,1,0,,6,6,0.14115702479338843,2,0.0,0,,0
31,6.0,1,1.0,0,0.04731480114360881,1,0,1.0,18,7,0.06181818181818182,3,0.0,0,,0
30,1.0,1,2.0,0,0.06973060764285043,1,0,1.0,11,8,0.08099173553719008,5,0.0,0,,0
48,2.0,1,,0,0.04622756741520248,1,0,,6,5,0.06115702479338843,1,0.0,0,,0
30,4.0,0,1.0,0,0.0468181635145837,0,0,1.0,25,8,0.05388429752066116,4,0.0,0,,0
43,4.0,0,2.0,1,0.04446920175568113,0,0,1.0,29,8,0.0228099173553719,4,0.0,0,,0
38,1.0,1,2.0,0,0.10386437765936028,1,0,,30,5,0.05223140495867769,1,0.0,0,,0
46,0.0,1,1.0,0,0.09189138400826835,1,0,1.0,12,8,0.07636363636363637,2,0.0,0,,0
59,2.0,1,1.0,0,0.09242828955316036,0,0,1.0,15,5,0.013223140495867768,1,0.0,0,,0
44,1.0,1,2.0,0,0.050858377739896106,1,1,,26,5,0.040661157024793386,2,0.0,0,,0
35,2.0,1,1.0,0,0.0613414585039127,1,0,1.0,20,4,0.029421487603305783,3,0.37844036697247707,7,0.0,0
55,2.0,1,,0,0.04477792244399404,0,0,1.0,30,1,0.045950413223140495,1,0.0034403669724770644,3,1.0,0
39,1.0,0,2.0,0,0.04446920175568113,1,0,1.0,16,4,0.025454545454545455,2,0.0,0,,0
36,0.0,0,1.0,0,0.04981141192735668,1,1,,17,6,0.024132231404958678,2,0.0,0,,0
33,2.0,1,1.0,0,0.05446906752929491,1,0,,23,5,0.036694214876033054,4,0.0,0,,0
48,1.0,0,2.0,0,0.15327311042804795,0,0,,17,11,0.04,1,0.12844036697247707,3,0.0,0
33,1.0,0,2.0,0,0.04446920175568113,0,0,1.0,19,8,0.016198347107438015,4,0.0,0,,0
67,9.0,1,,0,0.05381135823680219,0,0,0.0,4,5,0.024132231404958678,2,0.0,0,,0
48,0.0,1,1.0,0,0.061462262251513404,1,0,0.0,3,2,0.013553719008264463,1,0.0,0,,0
57,1.0,1,2.0,0,0.07689829666715883,0,0,1.0,11,8,0.023140495867768594,2,0.0,0,,0
31,8.0,1,0.0,0,0.04480476772123864,0,0,1.0,21,8,0.05454545454545454,5,0.0,0,,0
30,7.0,0,2.0,0,0.14531348572502384,0,0,1.0,11,8,0.08760330578512397,2,0.0,0,,0
56,5.0,1,0.0,0,0.04485845827572784,0,0,1.0,29,1,0.015867768595041323,2,0.26146788990825687,1,0.0,0
26,2.0,1,0.0,0,0.11313942094736984,1,0,1.0,22,7,0.08,3,0.0,0,,0
44,1.0,1,1.0,0,0.021033274721144683,1,0,,20,6,0.07074380165289257,1,0.0,0,,0
44,4.0,1,1.0,0,0.044657118696393334,0,0,1.0,13,11,0.05388429752066116,1,0.10665137614678899,1,2.0,1
31,1.0,1,2.0,0,0.10014630676098307,1,0,1.0,21,11,0.10314049586776859,3,0.11467889908256881,9,1.0,1
47,3.0,1,,0,0.044657118696393334,1,0,1.0,15,5,0.0456198347107438,1,0.0,0,,0
30,6.0,0,1.0,0,0.04587857881102267,1,0,1.0,21,11,0.02347107438016529,1,0.0,0,,0
37,1.0,1,2.0,0,0.054764365578985515,0,1,1.0,2,2,0.06611570247933884,1,0.0,0,,0
56,6.0,1,0.0,0,0.04446920175568113,0,1,1.0,10,7,0.17785123966942148,1,0.0,0,,0
43,1.0,0,1.0,0,0.04140884014979665,1,1,,16,5,0.039008264462809916,2,0.0,0,,0
42,0.0,1,1.0,0,0.05128790217580972,1,0,,30,5,0.02181818181818182,1,0.0,0,,0
60,1.0,1,1.0,0,0.054200614756848904,1,0,1.0,8,7,0.08661157024793388,1,0.0,0,,0
34,2.0,1,,0,0.045019529939195446,1,0,1.0,6,5,0.009917355371900827,9,0.0,0,,0
34,1.0,0,2.0,0,0.0469389672621844,0,0,1.0,22,7,0.06578512396694215,4,0.0,0,,0
41,1.0,1,2.0,0,0.04783828404987853,0,1,,6,6,0.026776859504132233,3,0.0,0,,0
38,1.0,1,1.0,0,0.04424101689910202,0,0,1.0,21,11,0.0023140495867768596,4,0.0,0,,0
23,0.0,1,1.0,0,0.04421417162185742,1,0,,20,6,0.0029752066115702478,10,0.0,0,,0
33,1.0,1,2.0,0,0.05875088924980873,1,0,1.0,13,5,0.18446280991735536,1,0.0,0,,1
36,2.0,1,1.0,0,0.05489859196520852,1,0,1.0,6,5,0.05983471074380165,3,0.0,0,,0
49,0.0,1,2.0,0,0.04952953651628837,0,0,1.0,22,5,0.05090909090909091,1,0.06880733944954129,2,0.0,0
34,6.0,1,1.0,0,0.05089864565576301,1,0,1.0,12,5,0.16892561983471074,1,0.4025229357798165,5,0.0,1
40,4.0,1,1.0,0,0.03943571227231849,1,0,1.0,13,5,0.018512396694214877,5,0.0,0,,0
72,9.0,1,0.0,0,0.055153622099032226,0,0,1.0,24,4,0.05586776859504132,2,0.0,0,,0
43,4.0,1,1.0,0,0.04469738661226024,1,0,,16,5,0.11537190082644629,4,0.0,0,,0
44,2.0,1,1.0,0,0.05884484772016483,1,0,1.0,11,5,0.045950413223140495,3,0.4105504587155963,1,0.0,0
35,6.0,1,1.0,0,0.04446920175568113,1,0,1.0,20,4,0.004628099173553719,5,0.0,0,,0
46,6.0,1,1.0,0,0.14350142951101327,0,0,1.0,18,11,0.15272727272727274,1,0.0,0,,0
55,6.0,1,1.0,0,0.056079784163970955,1,0,1.0,17,4,0.026776859504132233,1,0.1743119266055046,1,0.0,0
50,4.0,1,1.0,0,0.03505993208144857,1,1,1.0,24,7,0.047603305785123964,1,0.0,0,,0
23,2.0,0,,0,0.05543549751010054,1,0,1.0,18,5,0.03933884297520661,1,0.0,0,,0
34,7.0,1,,0,0.06308640152481175,0,0,1.0,30,4,0.038677685950413224,1,0.0,0,,0
40,2.0,1,1.0,0,0.04446920175568113,1,1,,29,5,0.07966942148760331,3,0.0,0,,0
61,9.0,1,1.0,0,0.08362303861693132,0,0,1.0,6,10,0.06975206611570248,1,0.0,0,,1
53,4.0,1,1.0,0,0.10542140373954711,1,0,,15,5,0.06148760330578512,6,0.0,0,,0
57,4.0,1,1.0,0,0.04446920175568113,0,0,,13,5,0.013223140495867768,1,0.0,0,,0
28,2.0,1,1.0,0,0.10201205352948282,0,0,1.0,30,4,0.055206611570247935,1,0.0,0,,0
25,6.0,1,1.0,0,0.04771748030227782,1,0,1.0,30,7,0.019173553719008266,12,0.0,0,,0
38,2.0,1,1.0,0,0.0467644729600945,1,1,,20,5,0.05553719008264463,1,0.0,0,,0
27,0.0,0,1.0,0,0.047945665158856926,1,0,,23,5,0.02446280991735537,10,0.0,0,,0
45,2.0,1,1.0,0,0.05556972389632354,1,0,,15,5,0.10413223140495868,5,0.0,0,,0
31,0.0,0,1.0,0,0.050764419269540006,0,1,1.0,2,2,0.035371900826446284,1,0.0,0,,0
39,2.0,1,0.0,0,0.07434799532892176,1,0,,6,5,0.05090909090909091,1,0.0,0,,0
42,4.0,1,1.0,0,0.04446920175568113,0,0,1.0,29,8,0.025785123966942148,12,0.0,0,,0
46,1.0,1,2.0,0,0.050871800378518406,1,0,,20,5,0.040991735537190085,6,0.0,0,,0
36,0.0,1,1.0,0,0.045032952577817746,1,0,,8,5,0.03239669421487603,4,0.0,0,,0
30,1.0,0,2.0,0,0.05487174668796392,1,0,,16,6,0.03966942148760331,2,0.0,0,,0
32,2.0,1,1.0,0,0.044590005503281835,1,0,1.0,17,4,0.10909090909090909,2,0.0,0,,0
52,4.0,1,2.0,0,0.07879088871290318,0,0,1.0,28,1,0.04297520661157025,5,0.23509174311926606,2,2.0,1
31,1.0,1,2.0,0,0.07661642125609053,0,0,1.0,27,4,0.07074380165289257,1,0.0,0,,0
60,1.0,1,0.0,0,0.11017301781184145,0,0,,9,6,0.10214876033057851,1,0.0,0,,0
35,2.0,0,1.0,0,0.04951611387766607,1,1,,6,5,0.06710743801652892,3,0.0,0,,0
38,1.0,1,2.0,0,0.04969060817975598,1,0,,6,5,0.08528925619834711,1,0.0,0,,0
46,1.0,1,2.0,0,0.04626783533106938,0,0,1.0,19,8,0.04297520661157025,2,0.0,0,,0
45,5.0,1,2.0,0,0.0615562207218695,1,1,,11,6,0.06380165289256198,3,0.0,0,,0
59,0.0,1,1.0,0,0.04446920175568113,1,0,1.0,12,5,0.06942148760330578,3,0.0,0,,0
34,1.0,1,2.0,0,0.0832874726513738,1,1,1.0,30,7,0.38380165289256196,7,0.0,0,,0
33,4.0,1,1.0,0,0.04446920175568113,1,0,1.0,7,5,0.0571900826446281,2,0.0,0,,0
46,1.0,0,1.0,0,0.048428880149259744,1,0,,23,5,0.04528925619834711,6,0.0,0,,0
48,6.0,1,1.0,0,0.04838861223339284,1,1,1.0,29,7,0.05289256198347107,6,0.0,0,,0
31,0.0,0,1.0,0,0.045610126038576664,0,0,1.0,16,7,0.04859504132231405,1,0.0,0,,0
32,4.0,1,1.0,0,0.044522892310170335,0,0,1.0,4,2,0.04661157024793389,2,0.2993119266055046,4,0.0,0
35,2.0,1,0.0,0,0.03659011288439081,1,0,,26,5,0.035371900826446284,1,0.0,0,,0
36,2.0,0,0.0,0,0.049395310130065366,0,0,1.0,2,2,0.07041322314049586,1,0.2545871559633027,1,0.0,0
52,1.0,1,2.0,0,0.028039892081985478,1,0,1.0,7,5,0.08231404958677686,4,0.0,0,,0
45,1.0,1,2.0,0,0.05734151219446719,0,0,,18,6,0.023140495867768594,1,0.0,0,,0
34,1.0,1,2.0,0,0.04446920175568113,0,0,1.0,20,8,0.0856198347107438,2,0.0,0,,0
25,2.0,1,0.0,1,0.03656326760714621,1,0,,3,6,0.07570247933884297,1,0.0,0,,0
26,1.0,0,2.0,0,0.04436182064670273,0,0,1.0,13,8,0.1315702479338843,2,0.0,0,,0
57,1.0,1,,0,0.04446920175568113,0,0,1.0,30,9,0.19206611570247933,1,0.0,0,,0
48,1.0,1,0.0,0,0.04778459349538933,1,1,,14,5,0.04661157024793389,1,0.0,0,,0
48,4.0,1,,0,0.1188708876390921,0,0,,16,6,0.045950413223140495,5,0.0,0,,0
32,2.0,1,0.0,0,0.05308653575119797,0,1,1.0,8,7,0.171900826446281,1,0.0,0,,0
58,9.0,1,1.0,0,0.044616850780526435,0,0,1.0,11,8,0.08793388429752066,1,0.0,0,,0
57,1.0,1,0.0,0,0.04143568542704125,1,0,,4,6,0.08859504132231405,1,0.0,0,,0
31,5.0,1,2.0,0,0.11414611884404237,0,0,1.0,20,11,0.060495867768595044,2,0.0,0,,0
33,2.0,0,1.0,0,0.040173957396545015,0,0,1.0,18,5,0.08727272727272728,2,0.0,0,,0
53,5.0,1,2.0,0,0.07519362156212668,1,1,1.0,17,11,0.059173553719008266,1,0.0,0,,0
36,6.0,1,1.0,0,0.054200614756848904,1,0,1.0,27,2,0.03933884297520661,3,0.11467889908256881,8,0.0,0
32,4.0,0,2.0,0,0.05393216198440289,1,0,1.0,20,4,0.005289256198347108,4,0.0,0,,0
45,2.0,1,1.0,0,0.05488516932658622,1,0,1.0,6,2,0.07537190082644628,4,0.29128440366972475,1,0.0,0
35,0.0,1,2.0,0,0.05542207487147824,1,0,1.0,19,11,0.17950413223140496,7,0.0,0,,0
41,0.0,1,1.0,0,0.0467644729600945,0,0,1.0,21,7,0.022148760330578512,9,0.0,0,,0
54,0.0,1,1.0,0,0.05536838431698903,0,0,1.0,31,7,0.03603305785123967,6,0.0,0,,0
49,0.0,1,1.0,0,0.05551603334183434,0,0,1.0,8,8,0.2565289256198347,4,0.0,0,,1
28,4.0,0,1.0,0,0.06397229567388357,1,0,1.0,12,5,0.08,1,0.3944954128440367,1,1.0,0
24,2.0,0,,0,0.05025435900189259,1,0,,3,6,0.0343801652892562,12,0.0,0,,0
30,6.0,0,1.0,0,0.058012644125582206,1,0,1.0,29,1,0.08231404958677686,1,0.0,0,,0
