age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
34.0,2.0,1,1.0,0,0.07858954913356868,1,0,1.0,14,5,0.07404958677685951,1,0.0,0,,0
37.0,1.0,1,2.0,0,0.11634743157809962,0,0,0.0,17,2,0.15272727272727274,4,0.0,0,,1
38.0,7.0,0,2.0,0,0.05530127112387753,0,0,1.0,27,2,0.023140495867768597,2,0.0,0,,0
59.0,9.0,1,1.0,0,0.17837344465174965,1,0,,29,5,0.017520661157024792,2,0.0,0,,0
32.0,6.0,1,1.0,0,0.04446920175568113,0,0,1.0,30,1,0.03801652892561983,3,0.0,0,,0
55.0,1.0,1,2.0,0,0.051717426611723336,0,0,1.0,19,11,0.039669421487603315,2,0.0,0,,0
35.0,2.0,1,1.0,0,0.04822754056992524,1,1,1.0,31,7,0.020165289256198347,50,0.0,0,,0
56.0,1.0,1,2.0,0,0.04367726607696541,0,1,1.0,28,7,0.04066115702479338,6,0.0,0,,0
27.0,6.0,1,1.0,1,0.03752969758795184,1,0,1.0,14,7,0.055537190082644634,3,0.0,0,,0
42.0,0.0,0,1.0,0,0.07954255647575201,1,0,1.0,30,7,0.05619834710743802,6,0.0,0,,0
42.0,7.0,1,,0,0.04437524328532503,0,0,0.0,31,7,0.012231404958677684,6,0.0,0,,0
41.0,2.0,1,0.0,0,0.04446920175568113,1,0,,30,5,0.07537190082644628,3,0.0,0,,0
53.0,9.0,1,1.0,1,0.041784674031221054,0,1,,6,6,0.05190082644628099,1,0.0,0,,0
67.0,9.0,1,0.0,0,0.0753546932255943,0,0,1.0,16,4,0.039669421487603315,1,0.0,0,,0
53.0,8.0,1,0.0,0,0.04586515617240037,0,1,,5,6,0.2304132231404959,1,0.0,0,,1
33.0,2.0,1,0.0,0,0.0470329257325405,1,0,,9,5,0.05223140495867769,2,0.0,0,,0
31.0,4.0,0,,0,0.053784512959557586,1,0,,6,6,0.14115702479338846,2,0.0,0,,0
31.0,6.0,1,1.0,0,0.047314801143608816,1,0,1.0,18,7,0.06181818181818183,3,0.0,0,,0
30.0,1.0,1,2.0,0,0.06973060764285043,1,0,1.0,11,8,0.08099173553719008,5,0.0,0,,0
48.0,2.0,1,,0,0.04622756741520248,1,0,,6,5,0.06115702479338842,1,0.0,0,,0
30.0,4.0,0,1.0,0,0.0468181635145837,0,0,1.0,25,8,0.053884297520661165,4,0.0,0,,0
43.0,4.0,0,2.0,1,0.04446920175568113,0,0,1.0,29,8,0.0228099173553719,4,0.0,0,,0
38.0,1.0,1,2.0,0,0.10386437765936027,1,0,,30,5,0.05223140495867769,1,0.0,0,,0
46.0,0.0,1,1.0,0,0.09189138400826836,1,0,1.0,12,8,0.07636363636363637,2,0.0,0,,0
59.0,2.0,1,1.0,0,0.09242828955316036,0,0,1.0,15,5,0.013223140495867768,1,0.0,0,,0
44.0,1.0,1,2.0,0,0.050858377739896106,1,1,,26,5,0.04066115702479338,2,0.0,0,,0
35.0,2.0,1,1.0,0,0.0613414585039127,1,0,1.0,20,4,0.02942148760330578,3,0.37844036697247707,7,0.0,0
55.0,2.0,1,,0,0.04477792244399404,0,0,1.0,30,1,0.045950413223140495,1,0.0034403669724770644,3,1.0,0
39.0,1.0,0,2.0,0,0.04446920175568113,1,0,1.0,16,4,0.025454545454545452,2,0.0,0,,0
36.0,0.0,0,1.0,0,0.049811411927356684,1,1,,17,6,0.02413223140495868,2,0.0,0,,0
33.0,2.0,1,1.0,0,0.05446906752929491,1,0,,23,5,0.036694214876033054,4,0.0,0,,0
48.0,1.0,0,2.0,0,0.15327311042804795,0,0,,17,11,0.04,1,0.12844036697247707,3,0.0,0
33.0,1.0,0,2.0,0,0.04446920175568113,0,0,1.0,19,8,0.016198347107438015,4,0.0,0,,0
67.0,9.0,1,,0,0.053811358236802186,0,0,0.0,4,5,0.02413223140495868,2,0.0,0,,0
48.0,0.0,1,1.0,0,0.06146226225151341,1,0,0.0,3,2,0.013553719008264464,1,0.0,0,,0
57.0,1.0,1,2.0,0,0.07689829666715882,0,0,1.0,11,8,0.023140495867768597,2,0.0,0,,0
31.0,8.0,1,0.0,0,0.04480476772123864,0,0,1.0,21,8,0.054545454545454536,5,0.0,0,,0
30.0,7.0,0,2.0,0,0.14531348572502384,0,0,1.0,11,8,0.08760330578512397,2,0.0,0,,0
56.0,5.0,1,0.0,0,0.04485845827572784,0,0,1.0,29,1,0.015867768595041326,2,0.2614678899082569,1,0.0,0
26.0,2.0,1,0.0,0,0.11313942094736985,1,0,1.0,22,7,0.08,3,0.0,0,,0
44.0,1.0,1,1.0,0,0.021033274721144683,1,0,,20,6,0.07074380165289257,1,0.0,0,,0
44.0,4.0,1,1.0,0,0.04465711869639333,0,0,1.0,13,11,0.053884297520661165,1,0.106651376146789,1,2.0,1
31.0,1.0,1,2.0,0,0.10014630676098307,1,0,1.0,21,11,0.1031404958677686,3,0.1146788990825688,9,1.0,1
47.0,3.0,1,,0,0.04465711869639333,1,0,1.0,15,5,0.0456198347107438,1,0.0,0,,0
30.0,6.0,0,1.0,0,0.04587857881102267,1,0,1.0,21,11,0.02347107438016529,1,0.0,0,,0
37.0,1.0,1,2.0,0,0.05476436557898552,0,1,1.0,2,2,0.06611570247933883,1,0.0,0,,0
56.0,6.0,1,0.0,0,0.04446920175568113,0,1,1.0,10,7,0.17785123966942148,1,0.0,0,,0
43.0,1.0,0,1.0,0,0.04140884014979665,1,1,,16,5,0.039008264462809916,2,0.0,0,,0
42.0,0.0,1,1.0,0,0.05128790217580972,1,0,,30,5,0.02181818181818182,1,0.0,0,,0
60.0,1.0,1,1.0,0,0.0542006147568489,1,0,1.0,8,7,0.08661157024793388,1,0.0,0,,0
34.0,2.0,1,,0,0.04501952993919545,1,0,1.0,6,5,0.009917355371900829,9,0.0,0,,0
34.0,1.0,0,2.0,0,0.0469389672621844,0,0,1.0,22,7,0.06578512396694215,4,0.0,0,,0
41.0,1.0,1,2.0,0,0.047838284049878534,0,1,,6,6,0.026776859504132236,3,0.0,0,,0
38.0,1.0,1,1.0,0,0.044241016899102016,0,0,1.0,21,11,0.00231404958677686,4,0.0,0,,0
,0.0,1,1.0,0,0.044214171621857416,1,0,,20,6,0.002975206611570248,10,0.0,0,,0
33.0,1.0,1,2.0,0,0.05875088924980872,1,0,1.0,13,5,0.18446280991735536,1,0.0,0,,1
36.0,2.0,1,1.0,0,0.05489859196520852,1,0,1.0,6,5,0.05983471074380165,3,0.0,0,,0
49.0,0.0,1,2.0,0,0.04952953651628837,0,0,1.0,22,5,0.05090909090909091,1,0.06880733944954129,2,0.0,0
34.0,6.0,1,1.0,0,0.05089864565576301,1,0,1.0,12,5,0.16892561983471074,1,0.4025229357798165,5,0.0,1
40.0,4.0,1,1.0,0,0.039435712272318485,1,0,1.0,13,5,0.01851239669421488,5,0.0,0,,0
,9.0,1,0.0,0,0.05515362209903223,0,0,1.0,24,4,0.05586776859504132,2,0.0,0,,0
43.0,4.0,1,1.0,0,0.044697386612260234,1,0,,16,5,0.11537190082644627,4,0.0,0,,0
44.0,2.0,1,1.0,0,0.05884484772016482,1,0,1.0,11,5,0.045950413223140495,3,0.4105504587155963,1,0.0,0
35.0,6.0,1,1.0,0,0.04446920175568113,1,0,1.0,20,4,0.004628099173553718,5,0.0,0,,0
46.0,6.0,1,1.0,0,0.14350142951101327,0,0,1.0,18,11,0.15272727272727274,1,0.0,0,,0
55.0,6.0,1,1.0,0,0.05607978416397096,1,0,1.0,17,4,0.026776859504132236,1,0.1743119266055046,1,0.0,0
50.0,4.0,1,1.0,0,0.03505993208144857,1,1,1.0,24,7,0.04760330578512397,1,0.0,0,,0
,2.0,0,,0,0.05543549751010054,1,0,1.0,18,5,0.039338842975206616,1,0.0,0,,0
34.0,7.0,1,,0,0.06308640152481175,0,0,1.0,30,4,0.03867768595041322,1,0.0,0,,0
40.0,2.0,1,1.0,0,0.04446920175568113,1,1,,29,5,0.07966942148760331,3,0.0,0,,0
61.0,9.0,1,1.0,0,0.08362303861693132,0,0,1.0,6,10,0.06975206611570248,1,0.0,0,,1
53.0,4.0,1,1.0,0,0.10542140373954713,1,0,,15,5,0.06148760330578513,6,0.0,0,,0
57.0,4.0,1,1.0,0,0.04446920175568113,0,0,,13,5,0.013223140495867768,1,0.0,0,,0
28.0,2.0,1,1.0,0,0.10201205352948282,0,0,1.0,30,4,0.055206611570247935,1,0.0,0,,0
25.0,6.0,1,1.0,0,0.04771748030227782,1,0,1.0,30,7,0.019173553719008262,12,0.0,0,,0
38.0,2.0,1,1.0,0,0.0467644729600945,1,1,,20,5,0.055537190082644634,1,0.0,0,,0
27.0,0.0,0,1.0,0,0.047945665158856926,1,0,,23,5,0.024462809917355367,10,0.0,0,,0
45.0,2.0,1,1.0,0,0.05556972389632354,1,0,,15,5,0.10413223140495867,5,0.0,0,,0
31.0,0.0,0,1.0,0,0.050764419269540006,0,1,1.0,2,2,0.035371900826446284,1,0.0,0,,0
39.0,2.0,1,0.0,0,0.07434799532892176,1,0,,6,5,0.05090909090909091,1,0.0,0,,0
42.0,4.0,1,1.0,0,0.04446920175568113,0,0,1.0,29,8,0.025785123966942148,12,0.0,0,,0
46.0,1.0,1,2.0,0,0.050871800378518406,1,0,,20,5,0.040991735537190085,6,0.0,0,,0
36.0,0.0,1,1.0,0,0.04503295257781775,1,0,,8,5,0.03239669421487603,4,0.0,0,,0
30.0,1.0,0,2.0,0,0.05487174668796392,1,0,,16,6,0.039669421487603315,2,0.0,0,,0
32.0,2.0,1,1.0,0,0.044590005503281835,1,0,1.0,17,4,0.10909090909090907,2,0.0,0,,0
52.0,4.0,1,2.0,0,0.07879088871290317,0,0,1.0,28,1,0.04297520661157025,5,0.2350917431192661,2,2.0,1
31.0,1.0,1,2.0,0,0.07661642125609053,0,0,1.0,27,4,0.07074380165289257,1,0.0,0,,0
60.0,1.0,1,0.0,0,0.11017301781184144,0,0,,9,6,0.10214876033057853,1,0.0,0,,0
35.0,2.0,0,1.0,0,0.049516113877666065,1,1,,6,5,0.06710743801652892,3,0.0,0,,0
38.0,1.0,1,2.0,0,0.04969060817975598,1,0,,6,5,0.08528925619834711,1,0.0,0,,0
46.0,1.0,1,2.0,0,0.04626783533106938,0,0,1.0,19,8,0.04297520661157025,2,0.0,0,,0
45.0,5.0,1,2.0,0,0.0615562207218695,1,1,,11,6,0.06380165289256197,3,0.0,0,,0
59.0,0.0,1,1.0,0,0.04446920175568113,1,0,1.0,12,5,0.06942148760330577,3,0.0,0,,0
34.0,1.0,1,2.0,0,0.0832874726513738,1,1,1.0,30,7,0.383801652892562,7,0.0,0,,0
33.0,4.0,1,1.0,0,0.04446920175568113,1,0,1.0,7,5,0.0571900826446281,2,0.0,0,,0
46.0,1.0,0,1.0,0,0.048428880149259744,1,0,,23,5,0.04528925619834711,6,0.0,0,,0
48.0,6.0,1,1.0,0,0.04838861223339284,1,1,1.0,29,7,0.052892561983471066,6,0.0,0,,0
31.0,0.0,0,1.0,0,0.04561012603857666,0,0,1.0,16,7,0.04859504132231405,1,0.0,0,,0
32.0,4.0,1,1.0,0,0.044522892310170335,0,0,1.0,4,2,0.04661157024793389,2,0.2993119266055046,4,0.0,0
35.0,2.0,1,0.0,0,0.03659011288439081,1,0,,26,5,0.035371900826446284,1,0.0,0,,0
36.0,2.0,0,0.0,0,0.049395310130065366,0,0,1.0,2,2,0.07041322314049586,1,0.2545871559633027,1,0.0,0
52.0,1.0,1,2.0,0,0.02803989208198548,1,0,1.0,7,5,0.08231404958677686,4,0.0,0,,0
45.0,1.0,1,2.0,0,0.05734151219446719,0,0,,18,6,0.023140495867768597,1,0.0,0,,0
34.0,1.0,1,2.0,0,0.04446920175568113,0,0,1.0,20,8,0.0856198347107438,2,0.0,0,,0
25.0,2.0,1,0.0,1,0.03656326760714621,1,0,,3,6,0.07570247933884297,1,0.0,0,,0
26.0,1.0,0,2.0,0,0.04436182064670273,0,0,1.0,13,8,0.1315702479338843,2,0.0,0,,0
57.0,1.0,1,,0,0.04446920175568113,0,0,1.0,30,9,0.19206611570247933,1,0.0,0,,0
48.0,1.0,1,0.0,0,0.047784593495389334,1,1,,14,5,0.04661157024793389,1,0.0,0,,0
48.0,4.0,1,,0,0.1188708876390921,0,0,,16,6,0.045950413223140495,5,0.0,0,,0
32.0,2.0,1,0.0,0,0.05308653575119797,0,1,1.0,8,7,0.171900826446281,1,0.0,0,,0
58.0,9.0,1,1.0,0,0.044616850780526435,0,0,1.0,11,8,0.08793388429752066,1,0.0,0,,0
57.0,1.0,1,0.0,0,0.04143568542704125,1,0,,4,6,0.08859504132231405,1,0.0,0,,0
31.0,5.0,1,2.0,0,0.11414611884404235,0,0,1.0,20,11,0.06049586776859504,2,0.0,0,,0
33.0,2.0,0,1.0,0,0.040173957396545015,0,0,1.0,18,5,0.08727272727272728,2,0.0,0,,0
53.0,5.0,1,2.0,0,0.07519362156212668,1,1,1.0,17,11,0.05917355371900826,1,0.0,0,,0
36.0,6.0,1,1.0,0,0.0542006147568489,1,0,1.0,27,2,0.039338842975206616,3,0.1146788990825688,8,0.0,0
32.0,4.0,0,2.0,0,0.053932161984402885,1,0,1.0,20,4,0.005289256198347108,4,0.0,0,,0
45.0,2.0,1,1.0,0,0.05488516932658622,1,0,1.0,6,2,0.07537190082644628,4,0.29128440366972475,1,0.0,0
35.0,0.0,1,2.0,0,0.05542207487147824,1,0,1.0,19,11,0.17950413223140496,7,0.0,0,,0
41.0,0.0,1,1.0,0,0.0467644729600945,0,0,1.0,21,7,0.022148760330578512,9,0.0,0,,0
54.0,0.0,1,1.0,0,0.05536838431698903,0,0,1.0,31,7,0.03603305785123967,6,0.0,0,,0
49.0,0.0,1,1.0,0,0.05551603334183434,0,0,1.0,8,8,0.2565289256198347,4,0.0,0,,1
28.0,4.0,0,1.0,0,0.06397229567388357,1,0,1.0,12,5,0.08,1,0.3944954128440367,1,1.0,0
,2.0,0,,0,0.05025435900189259,1,0,,3,6,0.0343801652892562,12,0.0,0,,0
30.0,6.0,0,1.0,0,0.05801264412558221,1,0,1.0,29,1,0.08231404958677686,1,0.0,0,,0
32.0,3.0,1,0.0,0,0.04830807640165904,1,0,1.0,6,8,0.05652892561983471,1,0.0,0,,0
53.0,5.0,1,2.0,0,0.3447336277365404,1,0,,15,5,0.033719008264462814,1,0.0,0,,0
42.0,2.0,1,0.0,0,0.07280439188735721,1,0,1.0,7,5,0.027107438016528925,2,0.0,0,,0
48.0,2.0,1,0.0,0,0.11649508060294493,1,0,,21,5,0.08066115702479339,3,0.0,0,,0
33.0,4.0,1,1.0,0,0.0468986993463175,1,1,0.0,28,7,0.08628099173553719,2,0.0,0,,0
31.0,2.0,1,1.0,0,0.03840216909840136,1,0,,26,5,0.058842975206611574,5,0.0,0,,0
56.0,0.0,1,0.0,0,0.06822727211715279,0,0,1.0,5,2,0.3014876033057851,3,0.0,0,,0
58.0,9.0,1,0.0,0,0.04446920175568113,0,0,1.0,4,8,0.1659504132231405,1,0.0,0,,0
37.0,6.0,0,1.0,0,0.04049610072348022,1,0,1.0,20,4,0.025454545454545452,1,0.0,0,,0
59.0,1.0,1,0.0,0,0.07611978362706541,1,0,1.0,17,4,0.00859504132231405,1,0.0,0,,0
50.0,1.0,0,2.0,0,0.060576368102441575,0,0,1.0,14,8,0.2975206611570248,3,0.0,0,,1
39.0,8.0,0,0.0,0,0.04593226936551188,1,0,,6,5,0.2297520661157025,3,0.0,0,,0
30.0,4.0,1,1.0,0,0.052737547147018164,1,0,1.0,6,5,0.004958677685950414,1,0.0,0,,0
47.0,0.0,1,1.0,0,0.11032066683668676,1,0,,14,5,0.12727272727272726,1,0.0,0,,0
44.0,3.0,1,1.0,0,0.04867048764446115,0,0,1.0,6,8,0.0684297520661157,4,0.0,0,,0
38.0,2.0,1,0.0,0,0.04836176695614824,1,0,1.0,16,4,0.09223140495867768,1,0.0,0,,0
50.0,1.0,1,2.0,0,0.061113273647333585,0,0,1.0,12,8,0.15537190082644628,2,0.0,0,,0
27.0,6.0,0,2.0,0,0.0937571307767681,1,0,1.0,15,5,0.05057851239669422,2,0.4036697247706422,5,0.0,0
,9.0,1,1.0,0,0.044724231889504834,0,0,1.0,5,11,0.1669421487603306,2,0.0,0,,0
46.0,2.0,1,0.0,0,0.04638863907867009,1,0,,7,5,0.09090909090909093,1,0.0,0,,0
56.0,9.0,1,1.0,0,0.047314801143608816,0,1,0.0,17,7,0.007603305785123967,1,0.0,0,,0
36.0,1.0,1,2.0,0,0.044590005503281835,0,0,1.0,11,8,0.1262809917355372,4,0.0,0,,1
33.0,2.0,1,0.0,0,0.08573039288063247,0,0,1.0,18,11,0.2231404958677686,1,0.0,0,,0
40.0,1.0,1,2.0,0,0.06774405712674998,1,0,,2,6,0.054545454545454536,1,0.0,0,,0
52.0,1.0,1,2.0,0,0.05218721896350385,0,0,,3,6,0.1028099173553719,1,0.0,0,,0
51.0,2.0,1,1.0,0,0.049797989288734384,1,0,1.0,20,8,0.09553719008264462,2,0.0,0,,0
33.0,2.0,1,1.0,0,0.05305969047395337,1,0,1.0,3,2,0.14380165289256194,3,0.0,0,,0
54.0,0.0,1,1.0,0,0.046589978658004585,1,0,,19,5,0.06413223140495868,1,0.0,0,,0
44.0,1.0,1,1.0,0,0.08452235540462544,1,0,,15,5,0.2532231404958677,2,0.0,0,,0
50.0,5.0,1,1.0,0,0.05803948940282681,1,0,0.0,30,7,0.11107438016528924,2,0.0,0,,0
45.0,2.0,0,1.0,0,0.04446920175568113,1,0,1.0,26,4,0.4852892561983471,1,0.2213302752293578,4,0.0,1
36.0,1.0,1,2.0,0,0.05967705131474745,1,0,1.0,4,8,0.09553719008264462,1,0.20871559633027525,2,1.0,1
42.0,4.0,1,1.0,0,0.11084414974295648,1,0,1.0,2,3,0.10148760330578513,2,0.0,0,,1
37.0,4.0,1,1.0,0,0.054026120454759005,1,0,1.0,18,11,0.09487603305785124,2,0.0,0,,0
28.0,0.0,0,1.0,0,0.03873773506395888,1,1,,21,5,0.3176859504132231,2,0.0,0,,0
56.0,6.0,1,1.0,0,0.07327418423913773,0,1,,9,6,0.1950413223140496,1,0.0,0,,0
59.0,6.0,1,1.0,0,0.04570408450893276,1,0,1.0,12,5,0.04462809917355372,2,0.4025229357798165,1,0.0,0
32.0,0.0,1,1.0,0,0.044603428141904135,1,0,,6,5,0.16429752066115702,4,0.0,0,,0
57.0,9.0,1,0.0,0,0.061086428370088985,1,0,1.0,15,7,0.08925619834710742,1,0.0,0,,0
49.0,6.0,0,1.0,0,0.0576368102441578,1,0,0.0,21,11,0.0019834710743801653,3,0.0,0,,0
56.0,5.0,1,,0,0.05218721896350385,0,0,,20,6,0.004628099173553718,2,0.0,0,,0
48.0,6.0,1,,0,0.043529617052120106,0,0,1.0,14,5,0.07900826446280992,1,0.0,0,,0
27.0,7.0,0,2.0,0,0.09457591173272842,1,0,1.0,22,5,0.06413223140495868,1,0.11353211009174312,6,2.0,1
31.0,1.0,0,2.0,0,0.05217379632488155,1,0,1.0,16,7,0.13421487603305784,2,0.0,0,,0
28.0,2.0,0,1.0,0,0.04504637521644005,0,0,,19,5,0.06148760330578513,1,0.0,0,,0
36.0,1.0,1,2.0,0,0.05021409108602569,0,0,,28,5,0.03867768595041322,1,0.0,0,,0
58.0,8.0,1,0.0,0,0.04446920175568113,1,0,0.0,9,7,0.04760330578512397,1,0.0,0,,0
46.0,6.0,1,1.0,0,0.04446920175568113,1,1,1.0,20,4,0.07768595041322314,2,0.2981651376146789,2,0.0,0
32.0,1.0,0,2.0,0,0.05083153246265151,1,0,1.0,7,8,0.028429752066115706,3,0.0,0,,0
39.0,0.0,1,1.0,0,0.03722097689963893,0,0,,6,6,0.008264462809917356,1,0.0,0,,0
35.0,3.0,1,2.0,0,0.05198587938416934,1,0,1.0,2,4,0.017851239669421492,1,0.15711009174311927,1,0.0,0
31.0,1.0,1,2.0,0,0.04883155930792876,1,0,1.0,18,7,0.3752066115702479,2,0.0,0,,1
29.0,1.0,0,2.0,0,0.0503348948336264,0,0,1.0,5,8,0.1652892561983471,1,0.106651376146789,1,2.0,1
48.0,2.0,1,0.0,0,0.05217379632488155,0,0,1.0,5,8,0.1137190082644628,1,0.0,0,,0
60.0,9.0,1,0.0,0,0.04446920175568113,0,0,0.0,30,7,0.04165289256198347,3,0.0,0,,0
,9.0,1,1.0,0,0.05701936886753198,0,0,1.0,26,1,0.031735537190082645,1,0.12041284403669725,1,1.0,0
30.0,0.0,1,1.0,0,0.053851626152669085,1,0,,29,5,0.17851239669421487,1,0.0,0,,0
52.0,6.0,0,0.0,0,0.04446920175568113,0,0,,19,5,0.058842975206611574,11,0.0,0,,0
,2.0,1,1.0,0,0.04151622125877505,1,0,1.0,2,4,0.028429752066115706,1,0.0,0,,0
29.0,0.0,1,1.0,0,0.19771546690648448,1,0,,28,5,0.08859504132231405,2,0.0,0,,0
33.0,8.0,1,0.0,0,0.047314801143608816,1,0,1.0,11,7,0.08462809917355373,2,0.0,0,,0
34.0,2.0,1,1.0,0,0.045368518543375265,1,1,,8,5,0.2208264462809917,3,0.0,0,,0
45.0,6.0,1,1.0,0,0.04446920175568113,0,0,1.0,29,10,0.0859504132231405,1,0.0,0,,1
31.0,2.0,1,1.0,0,0.04446920175568113,0,1,0.0,15,7,0.08958677685950413,2,0.0,0,,0
45.0,4.0,1,1.0,0,0.06692527617078965,0,0,1.0,23,10,0.023801652892561986,1,0.0,0,,0
27.0,0.0,1,1.0,0,0.028335190131676086,1,0,,4,6,0.2462809917355372,2,0.0,0,,0
30.0,1.0,0,2.0,0,0.1010187782714326,0,0,1.0,25,8,0.0456198347107438,4,0.0,0,,0
45.0,2.0,1,0.0,0,0.04446920175568113,0,0,1.0,26,8,0.1487603305785124,2,0.0,0,,0
57.0,2.0,1,1.0,0,0.0648850351002,1,1,1.0,18,5,0.03239669421487603,2,0.20527522935779816,5,0.0,0
34.0,1.0,1,2.0,0,0.06205285835089463,0,0,0.0,30,1,0.1709090909090909,3,0.1823394495412844,7,1.0,0
40.0,6.0,1,1.0,0,0.04446920175568113,1,1,1.0,17,11,0.017520661157024792,1,0.0,0,,0
39.0,1.0,1,2.0,0,0.049824834565978984,0,0,1.0,9,4,0.1652892561983471,1,0.0,0,,0
46.0,4.0,1,2.0,0,0.049905370397712784,0,0,1.0,11,8,0.04429752066115703,3,0.0,0,,0
55.0,1.0,1,2.0,0,0.17542046415484355,1,0,1.0,5,6,0.03272727272727273,2,0.11009174311926606,1,1.0,1
25.0,1.0,0,2.0,0,0.07810633414316588,0,0,1.0,17,2,0.1590082644628099,1,0.0,0,,1
34.0,1.0,1,2.0,0,0.053824780875424486,0,0,1.0,5,8,0.05355371900826447,1,0.0,0,,0
37.0,2.0,1,0.0,0,0.04987852512046818,1,0,1.0,8,5,0.10380165289256198,2,0.3887614678899082,1,2.0,0
64.0,9.0,1,2.0,0,0.05641535012952846,0,0,1.0,3,7,0.17421487603305785,3,0.0,0,,0
45.0,4.0,1,1.0,0,0.05532811640112213,1,0,1.0,13,5,0.049917355371900826,2,0.4174311926605505,4,0.0,0
57.0,8.0,1,1.0,0,0.046589978658004585,1,0,0.0,10,7,0.0228099173553719,1,0.0,0,,0
,7.0,0,,0,0.04630810324693628,1,0,,12,5,0.06413223140495868,3,0.0,0,,0
58.0,8.0,1,1.0,0,0.08077743922900364,0,0,0.0,14,8,0.04396694214876033,1,0.0,0,,0
41.0,2.0,0,1.0,0,0.045475899652353664,1,0,,1,7,0.15702479338842976,9,0.0,0,,1
41.0,1.0,1,,0,0.07744862485067315,1,0,,9,5,0.09289256198347108,1,0.0,0,,0
58.0,1.0,1,2.0,0,0.051730849250345635,1,0,1.0,8,5,0.031074380165289257,1,0.0,0,,0
33.0,1.0,1,2.0,0,0.04832149904028134,1,0,1.0,15,5,0.06446280991735537,2,0.31536697247706424,3,1.0,0
32.0,1.0,1,2.0,0,0.04813358209956913,1,1,1.0,18,7,0.030743801652892564,3,0.0,0,,0
44.0,0.0,1,1.0,0,0.04446920175568113,1,0,,4,6,0.12727272727272726,5,0.0,0,,0
47.0,,1,,0,0.05355632810297848,0,0,1.0,7,8,0.1256198347107438,1,0.1146788990825688,4,2.0,0
41.0,3.0,1,0.0,0,0.04903289888726326,0,0,,6,6,0.01090909090909091,3,0.0,0,,0
54.0,4.0,1,2.0,0,0.04578462034066657,0,0,1.0,8,8,0.1375206611570248,4,0.0,0,,0
47.0,4.0,1,2.0,0,0.050871800378518406,1,0,0.0,7,5,0.3203305785123967,1,0.4208715596330275,1,0.0,0
32.0,1.0,0,2.0,0,0.0797573186937088,0,0,1.0,28,8,0.02413223140495868,4,0.0,0,,0
59.0,8.0,1,2.0,0,0.04446920175568113,0,1,1.0,29,7,0.12297520661157026,2,0.0,0,,0
29.0,4.0,0,2.0,0,0.07567683655252949,0,0,1.0,2,2,0.04,1,0.0,0,,1
48.0,0.0,1,1.0,1,0.044200748983235116,0,0,1.0,20,8,0.0456198347107438,2,0.0,0,,0
32.0,4.0,0,1.0,0,0.04755640863881021,1,0,1.0,18,5,0.14479338842975206,1,0.30619266055045874,8,0.0,1
46.0,1.0,1,1.0,0,0.033033113649481215,0,1,1.0,29,8,0.2393388429752066,2,0.0,0,,0
31.0,2.0,0,0.0,0,0.04071086294143703,0,0,,21,5,0.0915702479338843,3,0.0,0,,0
53.0,2.0,1,1.0,0,0.04480476772123864,0,0,1.0,22,8,0.17322314049586776,2,0.0,0,,1
34.0,4.0,0,2.0,0,0.1766956148239621,1,0,1.0,20,11,0.040991735537190085,5,0.0,0,,0
48.0,0.0,0,,0,0.11285754553630152,1,0,,16,6,0.022148760330578512,1,0.0,0,,0
32.0,4.0,1,1.0,0,0.053690554489201486,0,0,1.0,20,8,0.05190082644628099,4,0.0,0,,0
31.0,1.0,1,1.0,0,0.06283137139098803,1,0,1.0,12,8,0.04132231404958678,4,0.0,0,,0
27.0,2.0,0,0.0,0,0.04206654944228937,1,0,1.0,15,5,0.016528925619834708,2,0.0,0,,0
60.0,6.0,1,1.0,0,0.03915383686125019,1,0,1.0,11,5,0.14512396694214874,1,0.4025229357798165,1,0.0,0
34.0,2.0,0,2.0,0,0.05803948940282681,1,0,,6,5,0.04363636363636364,1,0.0,0,,0
52.0,3.0,1,1.0,0,0.044590005503281835,0,1,,6,6,0.013223140495867768,1,0.0,0,,0
48.0,2.0,1,1.0,0,0.060026039918927264,1,1,1.0,15,5,0.3890909090909091,9,0.0,0,,0
45.0,4.0,1,0.0,0,0.040147112119300415,0,0,,9,6,0.07305785123966943,2,0.0,0,,0
54.0,4.0,1,1.0,0,0.05942202118092375,1,0,1.0,30,1,0.025454545454545452,1,0.0,0,,0
52.0,0.0,1,1.0,0,0.07228090898108751,0,0,1.0,10,7,0.07272727272727272,1,0.0,0,,0
47.0,5.0,1,2.0,0,0.05063019288331701,1,0,1.0,29,7,0.06115702479338842,4,0.0,0,,0
54.0,,1,1.0,0,0.05999919464168265,0,0,1.0,26,5,0.031074380165289257,2,0.0,0,,0
34.0,2.0,1,1.0,0,0.1559979060683749,1,1,1.0,19,11,0.015206611570247934,1,0.0,0,,0
39.0,4.0,0,2.0,0,0.058469013838740425,0,0,1.0,18,8,0.0631404958677686,10,0.0,0,,0
46.0,4.0,1,1.0,0,0.0726298975852673,0,0,1.0,7,8,0.035041322314049585,2,0.0,0,,0
26.0,0.0,0,1.0,0,0.0506570381605616,0,0,1.0,28,1,0.06942148760330577,1,0.0,0,,0
37.0,4.0,0,1.0,0,0.04528798271164145,1,0,,19,5,0.058842975206611574,8,0.0,0,,0
47.0,2.0,1,1.0,0,0.060616636018308474,1,0,1.0,17,4,0.07768595041322314,2,0.0,0,,0
